,BSE,NYSE,N225,DAX,SS.Shanghai
31,-0.12426606284548095,-0.04724645162453414,-0.5322054073167687,0.039033768223497634,-0.10773865640489322
32,0.04683038462051786,-0.2322392617285925,0.4006824990532074,0.04213851616876006,0.05230938502696332
33,0.1258232966403585,0.17769637874727395,0.28128203502314475,0.3325067194372519,0.2881450395158075
34,-0.26489442986919276,-0.179673928181439,-0.5310463748506942,-0.15045482884249023,-0.1367303817443179
35,-0.24925917118061997,-0.17693587483950074,-0.17707025417488073,-0.7626854817553208,-0.12913991054041718
36,0.28618470950166575,0.11352138087963407,0.40890936082508433,0.33491910497873895,0.3263346531072646
37,-0.07537058235324365,-0.4691942550715891,0.09151749465911656,-0.058204195664297916,-0.058350235937277325
38,0.22554218243073093,0.22476115402033214,0.10137819979337975,0.3872439872396241,0.2780994621835503
39,0.1340023537517363,0.09157096622469382,0.7552572330031257,0.11585941417444048,-0.0030026463540813453
40,0.014457222207158109,0.4699499198063456,-0.36056221136354527,0.08376350271805955,0.02039338105772151
41,-0.09097111397052503,-0.025942056000460782,0.08932775533633346,-0.12659299772323548,-0.020131716418466554
42,-0.02556103710968123,0.027458010111604203,-0.26265861745627467,0.10176884883677723,0.08034565280589327
43,-0.06347248139134197,-0.37581605156950587,0.18754555963279473,0.11901062649766479,-0.09031820775978727
44,0.024040651891652498,0.18030790350218237,0.02795153001266029,0.00543950268886445,0.07131287046399377
45,-0.15965554519985584,-0.16181633030733042,-0.29051915633962544,-0.4002130961196716,0.01711341940553132
46,-0.16943718254672735,0.04881504821753557,-0.1571952498358712,-0.33096847643784627,0.04330822652346958
47,0.09927906256191601,-0.22862029584592947,0.2820850593997955,0.313089481978668,-0.04537643468145672
48,0.1550736326900966,0.01785220092542203,0.48149013291329246,0.3113583847644698,-0.035019658704549025
49,0.0916384126725981,0.26651126077734,0.08856574972920958,0.3346934963217579,0.12512764298470716
50,-0.023005422710022636,0.08584300734886172,0.3239015127750103,-0.0876487286021514,-0.022688263032993983
51,0.062300952812934886,-0.14807495292856798,-0.18452964263129518,0.15037835022843268,0.04387683296293338
52,0.016050683961199404,0.1142374795829261,0.1489994235693211,0.007628258009114189,0.035357782060482124
53,-0.019021804913844823,-0.24003136174628553,0.5028776723866988,-0.05129425017569214,-0.09253839836958169
54,0.04828286444849797,-0.030499163619038247,0.19766556492701265,0.1990912066969232,0.0035990437622908725
55,0.07142896511964061,-0.13160879679999626,0.2416577394588616,0.29571751764914317,0.11043485320927911
56,-0.022943275302979453,0.2831305900091536,-0.28625738718562854,-0.025941060098057578,0.05092266692513935
57,-0.05662348311194501,-0.19516736795692016,-0.011694198131084951,-0.07320750192636538,-0.08968696942361509
58,-0.17696581459678778,0.2163864568640981,-0.7257917923042041,-0.20448712747033598,0.003726969986307102
59,-0.08576334350244119,-0.01794247251662806,0.2897020667815043,-0.18535597150379177,0.06946190549970489
60,0.1657628300733472,0.011574972321435117,0.8159512895472671,0.03158037912339873,0.1573862373207454
61,-0.0627810311998791,0.05390843290948444,0.009123585697809071,0.05655102296226291,0.09811434721429431
62,0.034470499866833704,-0.4056748846370413,0.3499306658804604,0.0971037599615922,-0.018102195538857505
63,0.13503893577780893,-0.13263529818539074,-0.2716998408102422,0.16798839133699117,-0.14503182163261694
64,-0.10252626799642116,0.0036626229687316547,-0.33100341845897924,0.037512808990137675,-0.08534144892846812
65,0.05919989635683935,0.19772674958787953,-0.0035096615353698013,0.07614302119298869,0.047295966138141285
66,0.004684751447462478,0.15820164429685157,-0.10286596641498037,-0.2961245849366277,-0.15109548768768333
67,0.031089228011743616,-0.5498117218748625,0.048477120024955876,0.10889329045451221,-0.010107253041492167
68,-0.013930365463559156,0.3150560285845527,-0.15738696104505445,-0.06623902805128337,-0.03249027066079502
69,-0.15114428090927803,0.11897523679153682,-0.5406474195387376,-0.18430228242843802,-0.17971001555732857
70,-0.03342893938245624,-0.15202485625500833,0.05720472079792503,-0.25954843992268917,-0.05378587846223403
71,-0.12334488804589155,0.0984220263993143,-0.18193776323597494,-0.2943611783477589,-0.06713292570456308
72,0.17952490820540676,-0.5172138870538425,0.7458822001151306,0.21738972204681478,0.10940707936058776
73,-0.17648822784881413,0.14311998138171894,-0.8063058828017192,-0.2619096619304297,-0.11373504476502704
74,0.10930566235729348,-0.1275729759413335,0.502402778590322,0.27421550037786835,-0.0013395404569324781
75,0.09770881487005638,-0.34549719751791297,0.6318200964177594,0.2760181470423758,-0.06498352110331072
76,-0.012994346491171416,0.005220190864302758,-0.01798421202016616,0.1114742079524321,-0.007568078565381622
77,0.18727857736270975,-0.043108300121698195,0.5095203915870109,0.3859456727954548,0.1743946499800839
78,-0.08638794274890493,-0.07049897046374488,-0.14311604257615113,-0.07041702805506436,-0.02765192167225342
79,0.06660608872697515,0.23379638720050755,0.19837700556583576,0.14275102164243542,0.06958684069888331
80,-0.17119825066820948,0.18714107968179813,-0.0635137874302541,-0.37013744282531624,-0.06938405889865125
81,0.08378983185531681,-0.011102267697067056,0.24155915653546964,0.10751025820045915,0.0510589029476986
82,0.1456434413519447,0.07939810420937315,0.4386705656829669,0.26313599622175377,0.12174981312194055
83,-0.07579315677963222,-0.13436311847183957,0.07480234581370893,-0.06428789825754941,-0.12324123169151759
84,-0.008334059771809408,0.0034575970765659304,0.11766416089464707,-0.041753784904880076,-0.018327315621355256
85,-0.13162374481706146,-0.02600266724631234,-0.08238969837204474,-0.2920234931073411,-0.14919810980343476
86,-0.008881608278424966,0.09180225676948948,0.06759370678039084,0.06048117548773725,-0.03863464192475154
87,0.05833781446837047,-0.0020804967493631976,0.5175813084251402,0.0453216402199037,0.118708053622098
88,0.058745480481374464,-0.03355366116759638,0.17087473702681963,0.1189249737455835,0.1466998501713978
89,-0.2787734225035138,-0.3529701514408954,0.0820725813901032,-0.7152870704029877,-0.28873226785564127
90,0.15334751178019923,0.10364646203303607,-0.3766988917710995,0.4562563913064338,0.24367517293629126
91,0.15315900870847265,0.2771617523357362,-0.04210074477389558,0.4008186973840361,0.07282217700560073
92,-0.05081550244236645,-0.02819690877081178,-0.12529139776409576,-0.0679811864640492,-0.047077407196232435
93,-0.009605766756937159,0.3333781550199118,-0.8524144263350122,0.002448242679417685,-0.04715026106371399
94,0.05335540754771302,0.12161585369712674,-0.12416364990929057,-0.0029163310819914773,0.03511928956484761
95,-0.005185463322421667,0.01199416303953546,-0.40223490258855177,-0.03851061438354196,-0.08493573351213632
96,-0.11880946343857426,0.10880153914038959,-0.2839765333339534,-0.03519152459847444,-0.10194876270545965
97,-0.10784411280568831,-0.280232931378612,0.13365191702730833,-0.005612171763755669,-0.002182925437962245
98,0.09349324451959773,0.030729559170707285,0.528412655534698,0.04988266842880898,0.11857751818665266
99,0.060669938862127584,0.15141878018368035,-0.30630490881172373,0.01308062068870261,0.03602325820938229
100,0.09396241155326751,-0.02727639846423205,0.10257939312729457,0.07945035800675819,0.05653397960331048
101,-0.02378363731903782,0.03949452304904881,-0.05912124350599439,-0.24439732393674604,-0.09453004149210027
102,0.15079012422518262,0.230686784369657,0.051609332604112476,-0.011480080140183785,0.11394552636631539
103,-0.138648077276685,0.16598542857901,-0.30462218167545385,-0.3394695069487928,-0.07109571397133882
104,-0.007477761106516009,-0.17714273093396454,-0.031766401802728314,-0.04195294701734717,0.07111946633515417
105,0.17123136544409237,0.07454370001957669,0.1974370778680915,0.04926004448368848,0.1626112458284921
106,0.0708077857406175,-0.0030229429467647506,-0.28156633506856255,0.07422307496907656,0.03987125333061013
107,0.11509937712967279,0.42713690962250733,-0.11231041751339008,0.5320869606908837,0.21350256269516707
108,-0.23218240941521434,-0.21819951046158634,-0.07034282406478042,-0.059368313437321435,-0.25096045193921124
109,0.1372994385612491,0.07601719213349792,0.14726871995313465,0.23495553952106654,0.06046091490268527
110,-0.03517661124012869,-0.085442400825608,-0.020246303770551394,0.11266438942750254,0.030185917778458922
111,-0.01715497056536291,-0.09157903084707207,-0.07654322416568769,0.08219205644197299,-0.028610817175804215
112,-0.018287787966062587,-0.20164195580926592,0.031003905376090053,-0.018571521936504253,0.020423775385745226
113,0.06852232128664873,-0.03430558845539906,-0.1169504797362736,0.10316771184442192,0.09858392804480637
114,-0.06521791275789104,-0.07811572551860432,-0.4129218006087568,0.024148486261075436,-0.08627990110096628
115,0.04328118229537341,-0.21844156127615627,0.3104551563049579,0.10183208784730545,-0.047118139219815086
116,0.04239336818104359,0.11054888565728303,-0.1307918813657695,0.13939671558153666,0.15439189952070737
117,-0.15213615786744888,-0.02295466273805813,-0.5228333457197407,-0.07006942629839938,-0.15483507593145832
118,0.11267471179480135,-0.05883459111540351,0.6211694758150219,0.054081732588147496,0.06535410139758258
119,-0.15675885916705937,-0.10538997013595994,-0.2651216824683137,-0.2412795166194658,-0.14324200682678762
120,-0.15500673189552813,0.1298191835100439,-0.7380017395340676,-0.25189100618975774,-0.04773027741824497
121,-0.06126431358888996,0.20381736077131082,0.07805159315888419,-0.4296763961123443,-0.1313901483452498
122,0.012939972579506189,-0.34909837128710125,0.14235688791768902,0.0892879990705901,0.012862995775355261
123,-0.0213563990355669,-0.22438074265973357,0.3512398801909261,-0.3275556570390782,-0.012769298025782194
124,0.01328815967935039,0.06665224324992952,-0.4824596499376174,-0.0012114712607676492,0.049373036688404606
125,-0.020275385838749587,0.43046753835660495,0.3514024791124045,-0.2584920381052274,-0.014564193866191361
126,0.09036912185614245,-0.2574482976274235,0.3000193466442673,0.08446023291201622,0.09130607191349871
127,0.13105011572734393,-0.19982211115148696,-0.07570946795273578,0.1897230594263657,0.1396289093791946
128,-0.0056524077832163025,0.240202384388301,-0.15127303684024146,0.08565562152724654,-0.016820239365990745
129,-0.3732793902542949,0.3016267867697101,-0.6752960680465754,-0.6026520315089674,-0.32691356389545956
130,-0.06036644603353621,-0.5235689749735685,0.2113340190192431,-0.19279079744481015,-0.10513886007881307
131,0.11823576409177478,0.4301810609293934,0.38194289598376063,-0.08128475098834217,0.09345263041790626
132,0.047746605904915716,-0.2777025490083914,0.3000034931957705,0.22966763886876324,0.07385182210361275
133,0.010569789410504103,0.09126350687122638,0.005702699511527391,-0.04268019268417027,-0.005425670140907999
134,0.3541231851247419,-0.06681368071942828,-0.0849139463290437,0.6914582971379821,0.2309263587547651
135,-0.21642002790966477,-0.044245499351680734,-0.336470401715931,-0.17679554676200018,-0.13152575245469986
136,0.008841508208349759,-0.19204555850113048,0.36635315155188314,0.08638474160080317,0.03222807898561889
137,-0.06738038946368866,-0.26960555508474704,0.08642890008027362,0.06265985310621797,-0.10864614775008402
138,0.06955764667968747,0.19990064960114073,0.17944027530042003,0.12525100331313416,0.025458746120331846
139,0.16822800777801739,0.4097938270860888,0.36884539990019893,0.12177322995277168,0.19139914126906285
140,-0.03445056186817316,0.12857250664149786,0.08506963090330091,-0.03099380478176797,0.019058494119603017
141,-0.09747569776903625,-0.22404568576683448,0.11107450557642609,-0.09527270124606427,-0.05492492955082173
142,0.16915116127046845,-0.048723045871015724,-0.044778885006188124,0.3081749852357091,0.20858077306926517
143,0.021532390854415488,0.09838998518019429,-0.4179190465441691,0.12740039895709482,0.013827769538040678
144,-0.02554021568577606,-0.000504382861063659,-0.048260760470392516,-0.031052195084635234,-0.03363329699006373
145,0.06447720631509091,0.04101456093938919,0.15015009080214875,0.0016147050233273064,0.029403828702234645
146,0.00983225717520246,-0.04257178529449124,-0.13285650643303604,0.09982581447696551,0.04205004961324902
147,0.0029495790188689653,0.00995936074554074,-0.1614321261273653,0.03472584248742111,0.016481997148753296
148,-0.04465294157011339,-0.11220048010747108,-0.13403080677906792,-0.01192942538106996,0.014140532046111952
149,0.09655868129513892,0.033251064462051005,0.33061311258633264,0.20925146795644356,0.13003769126922368
150,0.03787691162538791,0.0987897161860241,-0.0006628184912588209,0.1243313737735076,0.04395212373361836
151,-0.06848889676151805,0.010590267973603101,0.0751586963242371,-0.12530915574794513,-0.09948840249593441
152,-0.05461942147282445,0.1640623844619141,-0.22986600224601544,-0.048632341515796984,-0.03036922779270048
153,0.057140999142694146,-0.24492626450191743,0.20269032520870398,0.09867352914285461,0.022193710863919202
154,0.0673128447238305,0.6529006724649095,0.032184219014348564,-0.2900452874106409,0.05969231721847802
155,-0.014444045557684401,0.11308264988174498,-0.3024767370611579,-0.011532126267411886,0.04459165887047283
156,0.05113115280982955,-0.04770652786124001,0.14297994726175492,0.17663264923179894,0.0016399892490176898
157,-0.017572062714674284,-0.06064450938269622,-0.2368485192495864,-0.0022169747985842994,-0.08514498812384297
158,0.02294510143070681,0.039859485859746954,-0.044569427766792284,-0.06088955718065733,-0.00894735267602562
159,0.14606695035786238,0.10017762275524225,0.052449279523379674,0.22924136792932678,0.1292740817577275
160,0.014898075717850113,-0.08161768667199909,0.0676779807555903,0.19647576600045047,0.009982768089592205
161,-0.11548057399737577,0.05797188699820208,-0.16272965087729602,-0.08561635013138963,-0.058198522826557075
162,-0.05182706156042726,-0.34965768023653226,0.06547832339815443,-0.05580306367786428,-0.03699341617746513
163,0.16686556421175086,0.1188528562811399,0.2759754955525265,0.23259890572547856,0.13189505429186638
164,-0.041183348030015034,-0.07533068408145285,-0.09302959220897061,-0.04129852862339933,-0.030995439126713716
165,-0.002977674823467665,-0.08059121139655921,0.10636657666407762,-0.0035481353344781336,-0.004651728950497286
166,0.10771210259576565,-0.1107300839285574,0.009356529167799735,0.1062811957222711,0.028356879617895736
167,-0.13238548514551188,-0.0159095375444393,-0.10996952628678677,-0.2788118952164235,-0.13422226305576684
168,-0.0414753081427919,-0.2917636924572615,0.2503774929668573,-0.14225503767081277,0.010063918227577632
169,0.17330424173577352,0.0918477189111646,0.3943592243246438,0.10826697087675147,0.2768125543751943
170,-0.023889400192012602,0.0883500520550137,-0.3744552114430144,0.03186821444252303,-0.016943438376370818
171,-0.07588593803337895,-0.21625142168829745,0.06264313958461627,0.04503785835379623,-0.10512370273789548
172,0.07278941178873718,0.07137104109933452,0.35648766593403114,0.09934959569819506,0.1231968729676372
173,0.033708950525794056,0.3849519898617237,-0.3148348609790339,-0.09767180011922927,0.06826172852558665
174,-0.2727640486032415,0.17997195808561772,-0.7927570414714524,-0.41456333758899894,-0.17871552167648608
175,-0.05305703739813506,-0.49633410396094296,0.28968945654585515,0.01392590479879173,0.005264755190134314
176,0.11971503013153595,0.30288430493149165,-0.01356718704715848,0.09147753511239284,0.06972238892612038
177,-0.5475723283899095,0.4560086780517204,-0.6507406397110316,-1.3020688668445612,-0.3743963890941578
178,-0.12433338003676886,-0.30152540229970964,0.09367182998508194,-0.25596841529194053,-0.02751214516390578
179,0.5369984053712009,0.09118622928304809,1.009201356809323,0.9170103046995157,0.4841112959656251
180,-0.14967144878865923,-0.08231170363895209,0.14611745864173165,-0.3727587583972983,-0.0460972526552776
181,0.19371624666048337,0.15238933374440444,0.4503674887258146,0.01454651441233279,0.18497322784073372
182,0.017816528773982446,0.6034301402882006,-0.3526599107316,-0.2358381293687041,0.005431515104203538
183,-0.2866967761622407,-0.1547165756841668,-0.451062914795552,-0.4385696174941799,-0.29666539341557746
184,0.017431850882159147,-0.13731409130466304,0.35441189416177965,-0.1702395239594183,0.00239063846504034
185,0.06181471447229895,0.7066910173369821,0.12487942134247863,-0.31262170762625857,0.19852182751680988
186,-0.16859247996585858,-0.4981585275512495,-0.3676207096307672,-0.233032151182283,-0.20409277288655672
187,-0.16568360591441708,0.548330409555889,-0.2845218454803365,-0.41118995662263724,-0.17967286807478805
188,-0.006586125447802946,-0.5383705801258404,0.5812753292267431,0.2059366598423752,0.05058775257799804
189,-0.03386685338237189,0.2996766909321339,0.03203508602877532,-0.053223947831554444,-0.08962140083626245
190,-0.1643900352350445,-0.7097602461599993,0.19064944651868573,-0.20464117270393725,-0.2656465241435907
191,0.1803260033624079,0.548248158487531,0.215206276687654,0.1322690560617635,0.15708008013660402
192,0.22540535685906776,-0.14912035218704756,0.5191469071352717,0.4894305232490246,0.2475247210497414
193,-0.10851536393529382,0.39172003332590655,-0.3348665764363588,-0.18574783646721488,-0.06394392982488917
194,-0.1471960485049351,0.4249435478433474,-0.24387546663908172,-0.6575105765432779,-0.08539506795390364
195,0.17221395387165028,-0.5165377575240843,0.536375389535197,0.35636938076952024,0.21187880459793362
196,0.0734609919701989,0.2697493004169007,-0.3010481366126314,0.30464689021627345,0.10441922961954525
197,-0.3358237949678489,0.6168115862256477,-0.6927028423651125,-0.5710145507841458,-0.17828386064386456
198,-0.17229101738074298,0.0047761029628678175,0.380868557288085,-0.5606948947866577,-0.1308181554370623
199,0.12655974303885412,-0.4077837429543279,0.16379204841056516,0.21147902025639637,0.08684602024256696
200,0.12102733482580406,0.4807316140430925,0.42414489049355597,-0.08324624351196072,0.05135463334573444
201,0.18100381157291057,-0.4213420763841186,0.325474756378739,0.44216271281613784,0.07304037837061397
202,-0.02027259265400172,-0.13521211553037155,-0.24948535232860283,0.27808652147747087,0.06423139043711229
203,0.17883322274190736,-0.06208774700372227,0.12141456818966354,0.49875242545641846,0.17548452607388684
204,-0.0433670627745097,0.1909697985466684,-0.15608811963195807,-0.01184535812900282,0.037775150992369166
205,-0.06832187284656982,-0.0901360709191937,-0.08935579856359388,-0.09915615988171156,-0.0016391663971214512
206,0.09929517819567425,0.5132843384956418,-0.2399398815840583,0.15084488144936548,0.14175379724168072
207,-0.18566836520311916,0.2724235242442584,-0.1235967421607869,-0.45615865518026116,-0.20255350182634646
208,-0.05280816788785908,-0.18710539972167275,0.2507854762365816,-0.09270770910809703,-0.058320000207976105
209,-0.1329179592872377,0.14682984801379798,-0.26693278028402756,-0.13988485640994444,-0.0749565658961353
210,-0.029843467480224106,-0.34560072570255007,0.2797987203800217,0.02222574696165714,-0.029440587253290795
211,0.08437144891321965,0.36615645321000667,0.3239178249029173,-0.05573270226507199,0.07693520504279529
212,-0.378535479415981,-0.009050671272488264,-0.5434554070021159,-0.642219305833612,-0.2305666002325092
213,0.0056058758056807025,0.2743400135554842,0.35884814242689467,-0.10332066092778422,0.1395745870523233
214,-0.14332332244558577,-0.4384732942320131,0.21108611851979653,-0.09998928440711889,-0.04932152040702558
215,0.024031871369106506,0.014991215568754608,-0.01925078548150795,0.08474641125255536,0.019428785671918504
216,0.1466516477423682,0.2927937693137892,0.03291983785790195,0.14892518806080346,0.09751324977832257
217,0.12842864378851196,-0.6492341124423433,0.44751134445117535,0.30513201740485113,0.06944953495440356
218,0.14701110061406725,-0.06088713846654126,-0.22578928755586386,0.37253593637280946,0.08383200021158788
219,0.02174108953001831,-0.008659202171757821,-0.010695284774063875,0.21274724323445243,0.054758882308920925
220,-0.05023836775737037,0.06963135128149767,0.07143543769012928,-0.04036538840237031,-0.08562532237190956
221,0.11799304668655618,-0.0809390371657086,0.3795219380067222,0.09903474786415142,0.09006901678690242
222,0.03796067835045715,0.1483240054027034,-0.44822375883497767,0.028221526724928715,0.08383352404668425
223,-0.05400386524410611,-0.30584635844823593,-0.005102292002707037,-0.004320025772380887,-0.0713960260970082
224,-0.23265768682026158,0.26844886116365296,0.10677404106644911,-0.4290744796569895,-0.11253417875154978
225,-0.032500958265864674,-0.103640076699457,0.32542897352905104,0.12121434523580316,-0.03315827319557792
226,0.22261200433598924,-0.13976935777048682,0.7427998846911108,0.3583080719557796,0.02373148436691394
227,0.05768949503601724,-0.10240626656173914,-0.22463588712389318,0.17797364749568884,0.024803032130047666
228,0.07155043619702256,-0.22639740632609545,-0.08049117028890722,0.18243697366848394,0.03154792774715935
229,0.028762491738183404,-0.001461616409000971,0.023211126766318115,0.002751023192090583,-0.012667143682818158
230,-0.025481217924321124,0.18736898607855973,-0.6254262056619017,0.007744583912316354,-0.011915432412107222
231,-0.01816823861634735,-0.09177268646102826,-0.0693251108349747,0.043345850929974936,-0.11014990636760978
232,-0.012417063219159257,-0.11470574280020043,0.33182817737749337,-0.0806427672172537,-0.029324468778436964
233,0.253052608216623,-0.05833169930452109,0.564612285682014,0.36152459696293676,0.19661381029836472
234,-0.046274250310845894,0.1025546136628214,-0.25440685693011467,-0.10068806995110278,-0.04021659757988532
235,0.000712958814907837,-0.08113889486363703,0.45493307751507106,-0.025080637243561608,0.07003852325990234
236,-0.010057181689013229,0.044521668483193624,-0.2707305378575595,0.0009362786743562484,-0.00693093115631732
237,-0.049388029878318904,-0.11349420876927824,-0.1801748980498295,0.05088432736530153,-0.030284571986691877
238,0.08591679216005174,0.16277584868923856,0.37095662776862265,0.06475860972273409,0.020360465444405756
239,-0.12523671657324187,-0.11649465401706227,-0.15277526612330566,-0.20886339805428708,-0.08363835130560725
240,-0.2502078317403186,0.28980093015716824,-0.06844592920837547,-0.5307325804372048,-0.11143424541922836
241,-0.0148151027428752,0.06068216699504731,0.14423016552606474,-0.09966791070793601,-0.04062374502059852
242,-0.009447063340320198,0.09977258545086792,-0.07384599268367929,0.07122187122191778,0.038428640738779135
243,-0.010272363620350434,-0.05141191193948167,0.11013658405635089,0.019464272549863208,-0.05279233070860115
244,0.14819641310858156,-0.047069848896673816,0.3954371370421681,0.10052902732001257,0.0205040505400252
245,0.0005300932750310476,-0.008396504326612793,-0.10862439280191082,0.09788136216686784,0.0008438038652963777
246,-0.189090050466331,0.20300214015788323,-0.6104853643356037,-0.012715256066583608,-0.09440037434103593
247,-0.15638655333937418,-0.1869551621505775,0.0769367891136281,-0.10812516161909907,-0.11020832777230444
248,8.856089710046477e-06,0.09475868520774658,0.1793271344153907,-0.0486990823799288,0.05419738896020201
249,-0.13467805713336828,0.09021264017227751,-0.02386327802406335,-0.26768381531701374,-0.10611692493369425
250,-0.024847560502227497,-0.27796807791951994,0.25888607347447473,-0.0505493587615248,-0.04610366013701798
251,0.03977130851978655,0.19416323364285287,-0.0555437548211081,0.015301528853280504,0.08372211513333186
252,0.11200081139488907,-0.35104710045274223,0.009458359446482864,0.22247759425478314,0.06575406113937189
253,-0.009078550309577861,0.29357643469687106,-0.5224276174337876,-0.04420203048940467,-0.059205274351161824
254,-0.04697654387440412,-0.13287608421334257,0.6001995651072495,-0.1972008278664927,-0.0869072372863561
255,0.27911600399450476,-0.1483278455896878,0.5562498369564358,0.42649609050136816,0.2417457713627183
256,0.012660138153400448,-0.166153318070003,-0.1798152682453012,0.2011639533174696,0.05980314081303201
257,0.0816935183363112,-0.18498123504348102,0.04001715769436619,0.19658343790995916,0.021560528559156775
258,-0.04937221915836176,0.45628135453974183,-0.30516512975782945,-0.007273436630752521,-0.018957823875013057
259,-0.07262269924121247,-0.056769997205134023,0.4648993987674016,-0.1028386725808841,-0.0429464671094187
260,0.06433815943589344,0.07934721564870217,0.09825884382741187,0.03382161992950006,0.07220088933103297
261,0.1061738642039331,-0.02876316511106583,-0.1440457410354235,0.46641262003568795,0.1726729347477753
262,-0.07978907113221423,-0.022866367164171064,0.015247997558952422,0.05010502352819293,-0.03407555313768691
263,-0.04191213597394003,-0.062420319013477,-0.48652786317164176,0.07049867167256137,0.00785624091681681
264,-0.03735066106346275,0.03915063056397483,-0.365022717629921,0.1519491374126542,0.10702276515437652
265,0.058236382280914184,-0.005965930153036536,0.30511884748939355,0.2778519002185048,0.10359152673118173
266,-0.06254728190171258,-0.03769921580268882,0.07990030928431387,0.06893526466576136,0.019679206912717094
267,-0.01626945262057567,-0.24776280408452028,0.25708757506909136,0.05111623720062921,-0.04264767269136477
268,-0.013372107805223124,-0.1015982230626209,-0.16608417001561993,0.016311752563347652,0.0002523393956472865
269,-0.006796031662045307,-0.0022574705120590698,0.34362584026931603,-0.00655134238896455,-0.025875331804807458
270,0.17555821303538113,-0.2595816772687031,0.07142177918685744,0.5823160547614901,0.0885090802791363
271,-0.019955158556470544,-0.13181558064922053,0.4168088320522598,0.030762474601353798,-0.11963866290257336
272,0.13524739123946528,0.2819163070965078,0.4387714624024071,0.14682979909754879,-0.00379543831173898
273,-0.0713419283756366,0.11450248440577841,-0.3868066860159684,-0.13753753076289135,-0.028240448667114074
274,0.05019511283157746,0.11532307748460216,0.08319051700259564,-0.21154837315352848,-0.049045702851666206
275,0.11217379154093135,-0.0670821239459197,0.145096395355154,0.03674860197671946,-0.06970323055758554
276,-0.09584853522999048,0.3741145647564905,-0.3294588880531598,-0.3099048813052972,-0.06823964499288236
277,0.09105748809186602,-0.25611954126998887,0.4405679948927802,0.03281330596080788,-0.01730645188739236
278,0.08257179054821324,0.32744628146870247,0.2985254987755625,0.01778248523398976,0.07247855987342496
279,-0.08014162562923262,-0.029389257482643562,-0.13618164552103823,-0.08957820463068236,0.011702900764924987
280,0.06396052209937228,0.09046852692421027,0.1730350294275328,0.10191006273005639,0.04216931903744322
281,-0.06137744966706592,-0.07779299894042503,-0.02835680389373807,-0.0781599483238126,-0.11966000310592634
282,-0.04863380378081043,-0.05514648455920074,-0.20895326212712734,-0.13433392870721514,-0.0439206443262616
